,WL,power
281,1.3059572e-06,-66.5924864
282,1.3059784e-06,-63.7331677
283,1.3059996e-06,-62.8916806
284,1.3060208e-06,-60.4060801
285,1.306042e-06,-57.5830285
286,1.3060632e-06,-53.6895702
287,1.3060844e-06,-49.2823136
288,1.3061056e-06,-43.9616383
289,1.3061268e-06,-39.5951678
290,1.306148e-06,-36.0428877
291,1.3061692e-06,-33.1655597
292,1.3061904e-06,-32.576788
293,1.3062116e-06,-34.1424843
294,1.3062328e-06,-39.0111751
295,1.306254e-06,-43.9766029
296,1.3062752e-06,-48.9941858
297,1.3062964e-06,-54.8862422
298,1.3063176e-06,-58.3236708
299,1.3063388e-06,-60.5166655
300,1.30636e-06,-62.3367158
301,1.3063812e-06,-63.0961353
302,1.3064024e-06,-66.1857009
303,1.3064236e-06,-64.4785647
304,1.3064448e-06,-66.1213163
305,1.306466e-06,-69.4605729
306,1.3064872e-06,-66.3016606
307,1.3065084e-06,-69.4605729
308,1.3065296e-06,-69.4605729
309,1.3065508e-06,-65.1051482
310,1.306572e-06,-66.0020046
311,1.3065932e-06,-64.6919487
312,1.3066144e-06,-68.0211565
313,1.3066356e-06,-65.2906131
314,1.3066568000000001e-06,-69.4605729
315,1.306678e-06,-69.4605729
316,1.3066992e-06,-66.6559696
317,1.3067204e-06,-67.1314312
318,1.3067416e-06,-69.4605729
319,1.3067628e-06,-69.4605729
320,1.3067840000000001e-06,-64.5215015
321,1.3068052e-06,-64.8193051
322,1.3068264e-06,-66.8937422
323,1.3068476e-06,-63.308182
324,1.3068688e-06,-65.0449566
325,1.30689e-06,-63.8940993
326,1.3069112000000001e-06,-62.2550564
327,1.3069324e-06,-60.2692888
328,1.3069536e-06,-58.9921146
329,1.3069748e-06,-54.6170958
330,1.306996e-06,-49.8194013
331,1.3070172e-06,-45.002013
332,1.3070384000000001e-06,-40.0767335
333,1.3070596e-06,-35.5273055
334,1.3070808e-06,-31.9819615
335,1.307102e-06,-29.5708342
336,1.3071232e-06,-28.9937693
337,1.3071444e-06,-30.8438394
338,1.3071656e-06,-34.9767314
339,1.3071868e-06,-41.220968
340,1.307208e-06,-46.377737
341,1.3072292e-06,-51.7167547
342,1.3072504e-06,-56.6423098
343,1.3072716e-06,-59.9639367
344,1.3072928e-06,-62.1133283
345,1.307314e-06,-63.0910158
346,1.3073352e-06,-63.556671
347,1.3073564e-06,-63.5562913
348,1.3073776e-06,-64.2454839
349,1.3073988e-06,-63.2066409
350,1.30742e-06,-67.1074983
351,1.3074412e-06,-67.5624937
352,1.3074624e-06,-67.9789045
353,1.3074836e-06,-67.2933234
354,1.3075048e-06,-65.7265438
355,1.307526e-06,-65.1090822
356,1.3075472e-06,-65.7968879
357,1.3075684e-06,-66.2726452
358,1.3075896e-06,-69.4559548
359,1.3076108e-06,-69.4559548
360,1.307632e-06,-67.0871194
361,1.3076532e-06,-68.5762031
362,1.3076744e-06,-65.0236127
363,1.3076956e-06,-66.4860909
364,1.3077168e-06,-65.5307654
365,1.307738e-06,-66.0406832
366,1.3077592e-06,-64.9844009
367,1.3077804e-06,-64.3613748
368,1.3078016e-06,-62.9016289
369,1.3078228e-06,-63.3175155
370,1.307844e-06,-61.7879813
371,1.3078652e-06,-59.6906386
372,1.3078864e-06,-56.9626115
373,1.3079076e-06,-52.8590926
374,1.3079288e-06,-47.8028742
375,1.30795e-06,-41.4029892
376,1.3079712e-06,-36.4263535
377,1.3079924e-06,-31.0896756
378,1.3080136e-06,-27.3469767
379,1.3080348e-06,-24.6549886
380,1.308056e-06,-24.4398922
381,1.3080772000000001e-06,-27.3527505
382,1.3080984e-06,-32.5292646
383,1.3081196e-06,-39.4010385
384,1.3081408e-06,-45.2338495
385,1.308162e-06,-50.8940301
386,1.3081832e-06,-55.7401765
387,1.3082044000000001e-06,-59.3191106
388,1.3082256e-06,-62.1629046
389,1.3082468e-06,-61.5221212
390,1.308268e-06,-63.3148211
391,1.3082892e-06,-65.4924987
392,1.3083104e-06,-68.3246098
393,1.3083316e-06,-65.3520363
394,1.3083528e-06,-63.2029642
395,1.308374e-06,-69.4513416
396,1.3083952e-06,-64.7462873
397,1.3084164e-06,-68.2696109
398,1.3084376e-06,-69.4513416
399,1.3084588e-06,-65.5215028
400,1.30848e-06,-65.1111184
401,1.3085012e-06,-69.4513416
402,1.3085224e-06,-67.3436593
403,1.3085436e-06,-65.9896865
404,1.3085648e-06,-67.5280097
405,1.308586e-06,-65.1044703
406,1.3086072e-06,-65.8382671
407,1.3086284e-06,-69.4513416
408,1.3086496e-06,-65.5799475
409,1.3086708e-06,-64.1250247
410,1.308692e-06,-64.8837675
411,1.3087132e-06,-66.3555752
412,1.3087344e-06,-63.5720766
413,1.3087556e-06,-63.211548
414,1.3087768e-06,-60.8466135
415,1.308798e-06,-57.1005373
416,1.3088192e-06,-54.4300084
417,1.3088404e-06,-51.2793714
418,1.3088616e-06,-46.2324592
419,1.3088828e-06,-39.5420056
420,1.308904e-06,-34.449433
421,1.3089252e-06,-29.892263
422,1.3089464e-06,-25.7697573
423,1.3089676e-06,-22.3442362
424,1.3089888e-06,-20.9152089
425,1.30901e-06,-22.3072189
426,1.3090312e-06,-27.9459497
427,1.3090524e-06,-33.4102227
428,1.3090736e-06,-38.5575441
429,1.3090948e-06,-44.1541806
430,1.309116e-06,-50.0986266
431,1.3091372e-06,-55.1661307
432,1.3091584e-06,-60.3943314
433,1.3091796e-06,-61.4628688
434,1.3092008e-06,-62.8298939
435,1.309222e-06,-62.6032051
436,1.3092432e-06,-62.9975429
437,1.3092644e-06,-63.8920478
438,1.3092856e-06,-63.1559678
439,1.3093068e-06,-65.1111184
440,1.309328e-06,-69.4467334
441,1.3093492e-06,-68.5464527
442,1.3093704e-06,-65.1959906
443,1.3093916e-06,-69.3696744
444,1.3094128e-06,-67.8090866
445,1.309434e-06,-64.9413595
446,1.3094552e-06,-69.4467334
447,1.3094764e-06,-64.3082313
448,1.3094976e-06,-66.9839175
449,1.3095188e-06,-69.4467334
450,1.30954e-06,-65.5158355
451,1.3095612e-06,-66.7270869
452,1.3095824e-06,-66.388066
453,1.3096036e-06,-66.9759833
454,1.3096248e-06,-63.6070843
455,1.309646e-06,-64.871158
456,1.3096672e-06,-61.3841046
457,1.3096884e-06,-60.5036742
458,1.3097096e-06,-58.681223
459,1.3097308e-06,-56.252926
460,1.309752e-06,-54.0763487
461,1.3097732e-06,-49.9521978
462,1.3097944e-06,-43.5331849
463,1.3098156e-06,-38.2969593
464,1.3098368e-06,-33.3744689
465,1.309858e-06,-27.8943396
466,1.3098792e-06,-23.7264545
467,1.3099004e-06,-19.9545828
468,1.3099216e-06,-17.4430694
469,1.3099428e-06,-19.2382938
470,1.309964e-06,-23.7757373
471,1.3099852e-06,-29.1799101
472,1.3100064e-06,-35.5024341
473,1.3100276e-06,-41.0876381
474,1.3100488e-06,-45.8986716
475,1.31007e-06,-51.1838713
476,1.3100912e-06,-57.5530012
477,1.3101124e-06,-60.3838945
478,1.3101336e-06,-63.1741838
479,1.3101548e-06,-62.3673593
480,1.310176e-06,-61.8719216
481,1.3101972e-06,-62.7297196
482,1.3102184e-06,-63.5814226
483,1.3102396e-06,-65.3282761
484,1.3102608e-06,-64.9523417
485,1.310282e-06,-66.9456333
486,1.3103032e-06,-63.4785871
487,1.3103244e-06,-65.0221492
488,1.3103456e-06,-65.8564448
489,1.3103668e-06,-68.4698655
490,1.310388e-06,-64.9153226
491,1.3104092e-06,-67.558198
492,1.3104304e-06,-62.9142193
493,1.3104516e-06,-64.4900829
494,1.3104728e-06,-63.7379158
495,1.310494e-06,-64.7854132
496,1.3105152e-06,-63.5513583
497,1.3105363999999999e-06,-63.4290822
498,1.3105576e-06,-61.946757
499,1.3105788e-06,-60.464373
500,1.3106e-06,-59.0619629
501,1.3106212e-06,-56.9564601
502,1.3106424e-06,-54.1052044
503,1.3106636e-06,-51.8312031
504,1.3106848e-06,-49.6562585
505,1.310706e-06,-45.6713679
506,1.3107272e-06,-39.8166271
507,1.3107484e-06,-33.8159995
508,1.3107696e-06,-28.7971779
509,1.3107908e-06,-24.1694442
510,1.310812e-06,-19.7256617
511,1.3108332e-06,-15.8268284
512,1.3108544e-06,-13.5542429
513,1.3108756e-06,-14.3190304
514,1.3108968e-06,-17.982639
515,1.310918e-06,-23.3102199
516,1.3109392e-06,-29.6450771
517,1.3109604e-06,-34.8845675
518,1.3109816e-06,-41.5563298
519,1.3110028e-06,-46.411369
520,1.311024e-06,-53.1715768
521,1.3110452e-06,-56.7047276
522,1.3110664e-06,-58.6568251
523,1.3110876e-06,-59.6861198
524,1.3111088e-06,-61.5209329
525,1.31113e-06,-62.8001246
526,1.3111512e-06,-63.6429575
527,1.3111724e-06,-67.4076988
528,1.3111936e-06,-62.1924805
529,1.3112148e-06,-64.4530516
530,1.311236e-06,-65.2746518
531,1.3112572e-06,-65.6510124
532,1.3112784e-06,-64.7912117
533,1.3112996e-06,-65.7903735
534,1.3113208e-06,-64.2288293
535,1.311342e-06,-63.4832514
536,1.3113632e-06,-64.4137887
537,1.3113844e-06,-64.3202113
538,1.3114056e-06,-65.6367368
539,1.3114268e-06,-65.6075642
540,1.311448e-06,-63.3963896
541,1.3114692e-06,-62.3108449
542,1.3114904e-06,-61.2320702
543,1.3115116e-06,-59.0902469
544,1.3115328e-06,-59.205541
545,1.311554e-06,-58.2849236
546,1.3115752e-06,-55.4193521
547,1.3115964e-06,-52.6146526
548,1.3116176e-06,-50.1269418
549,1.3116388e-06,-46.34344
550,1.31166e-06,-41.6489969
551,1.3116812e-06,-34.7069209
552,1.3117023999999999e-06,-29.4412484
553,1.3117236e-06,-23.8365203
554,1.3117448e-06,-19.6273882
555,1.311766e-06,-15.5571123
556,1.3117872e-06,-12.2943603
557,1.3118084e-06,-12.8413622
558,1.3118295999999999e-06,-17.5720826
559,1.3118508e-06,-23.1870753
560,1.311872e-06,-28.3794485
561,1.3118932e-06,-34.0071191
562,1.3119144e-06,-41.1631646
563,1.3119356e-06,-46.718326
564,1.3119567999999999e-06,-52.246539
565,1.311978e-06,-55.8706862
566,1.3119992e-06,-57.8387556
567,1.3120204e-06,-58.7326841
568,1.3120416e-06,-59.8117317
569,1.3120628e-06,-60.5655889
570,1.312084e-06,-61.8778508
571,1.3121052e-06,-61.7781376
572,1.3121264e-06,-61.4701432
573,1.3121476e-06,-62.087803
574,1.3121688e-06,-62.0266404
575,1.31219e-06,-62.4535343
576,1.3122112e-06,-62.9666061
577,1.3122324e-06,-65.1290785
578,1.3122536e-06,-64.3588619
579,1.3122748e-06,-64.2510496
580,1.312296e-06,-61.8380483
581,1.3123172e-06,-64.6892372
582,1.3123384e-06,-63.2573805
583,1.3123596e-06,-66.1808345
584,1.3123808e-06,-64.7089958
585,1.312402e-06,-64.996815
586,1.3124232e-06,-63.4147259
587,1.3124444e-06,-62.7605889
588,1.3124656e-06,-62.8574437
589,1.3124868e-06,-64.3693798
590,1.312508e-06,-62.3018761
591,1.3125292e-06,-61.8747563
592,1.3125504e-06,-60.1132422
593,1.3125716e-06,-56.528525
594,1.3125928e-06,-52.9667387
595,1.312614e-06,-47.9572412
596,1.3126352e-06,-42.9861405
597,1.3126564e-06,-38.1897136
598,1.3126776e-06,-33.7751239
599,1.3126988e-06,-28.6774622
600,1.31272e-06,-25.3833366
601,1.3127411999999999e-06,-24.1107405
602,1.3127624e-06,-25.8030228
603,1.3127836e-06,-30.176454
604,1.3128048e-06,-35.5109628
605,1.312826e-06,-41.8447404
606,1.3128472e-06,-47.4965714
607,1.3128683999999999e-06,-54.0981445
608,1.3128896e-06,-58.28718
609,1.3129108e-06,-60.0919869
610,1.312932e-06,-61.9915436
611,1.3129532e-06,-64.0080273
612,1.3129744e-06,-62.1998366
613,1.3129955999999999e-06,-65.1425976
614,1.3130168e-06,-64.257961
615,1.313038e-06,-63.4851186
616,1.3130592e-06,-65.6318355
617,1.3130804e-06,-63.9181737
618,1.3131016e-06,-63.6149664
619,1.3131227999999999e-06,-65.695055
620,1.313144e-06,-65.1743065
621,1.3131652e-06,-69.2012209
622,1.3131864e-06,-65.9212455
623,1.3132076e-06,-63.26927
624,1.3132288e-06,-64.7191571
625,1.31325e-06,-65.729674
626,1.3132712e-06,-65.5173262
627,1.3132924e-06,-66.7286631
628,1.3133136e-06,-64.6761964
629,1.3133348e-06,-67.5512861
630,1.313356e-06,-64.9447558
631,1.3133772e-06,-64.8330382
632,1.3133984e-06,-69.4179045
633,1.3134196e-06,-63.4700178
634,1.3134408e-06,-63.5604698
635,1.313462e-06,-62.9022821
636,1.3134832e-06,-64.6521859
637,1.3135044e-06,-61.6905345
638,1.3135256e-06,-59.6903268
639,1.3135468e-06,-55.9122881
640,1.313568e-06,-52.0525596
641,1.3135892e-06,-46.9678054
642,1.3136104e-06,-42.834123
643,1.3136316e-06,-38.9719322
644,1.3136528e-06,-35.0067613
645,1.313674e-06,-33.0463946
646,1.3136952e-06,-33.6135904
647,1.3137164e-06,-36.7323899
648,1.3137376e-06,-42.8883717
649,1.3137588e-06,-47.7989997
650,1.31378e-06,-53.6694151
651,1.3138012e-06,-57.94717
652,1.3138224e-06,-60.353823
653,1.3138436e-06,-61.3319228
654,1.3138648e-06,-61.7981006
655,1.313886e-06,-63.3812291
656,1.3139071999999999e-06,-65.2780369
657,1.3139284e-06,-66.3131064
658,1.3139496e-06,-65.2278143
659,1.3139708e-06,-64.386813
660,1.313992e-06,-65.0560703
661,1.3140132e-06,-69.4133316
662,1.3140343999999999e-06,-63.8908174
663,1.3140556e-06,-64.011399
664,1.3140768e-06,-64.7673113
665,1.314098e-06,-69.4116865
666,1.3141192e-06,-65.5231448
667,1.3141404e-06,-64.5934572
668,1.3141615999999999e-06,-69.4116865
669,1.3141828e-06,-66.4974733
670,1.314204e-06,-69.4056598
671,1.3142252e-06,-69.4116865
672,1.3142464e-06,-68.2431384
673,1.3142676e-06,-69.4102247
674,1.3142887999999999e-06,-67.2236425
675,1.31431e-06,-65.2729602
676,1.3143312e-06,-66.0543278
677,1.3143524e-06,-66.5248382
678,1.3143736e-06,-64.0463231
679,1.3143948e-06,-62.5503294
680,1.3144159999999999e-06,-62.6080857
681,1.3144372e-06,-64.026181
682,1.3144584e-06,-61.5321154
683,1.3144796e-06,-59.3853041
684,1.3145008e-06,-55.7919615
685,1.314522e-06,-51.6957263
686,1.3145431999999999e-06,-47.3880665
687,1.3145644e-06,-43.2938475
688,1.3145856e-06,-40.0294446
689,1.3146068e-06,-37.9483807
690,1.314628e-06,-37.5147609
691,1.3146492e-06,-39.2415893
692,1.3146704e-06,-42.9130274
693,1.3146916e-06,-48.545225
694,1.3147128e-06,-52.6881423
695,1.314734e-06,-57.0183694
696,1.3147552e-06,-59.9587929
697,1.3147764e-06,-61.4099693
698,1.3147976e-06,-62.1080208
699,1.3148188e-06,-63.9488191
700,1.31484e-06,-64.6390122
701,1.3148612e-06,-64.0907526
702,1.3148824e-06,-64.1739898
703,1.3149036e-06,-64.2485998
704,1.3149248e-06,-65.2405254
705,1.314946e-06,-65.6880711
706,1.3149672e-06,-63.3963896
707,1.3149884e-06,-69.3463887
708,1.3150096e-06,-65.3932798
709,1.3150308e-06,-68.7221621
710,1.315052e-06,-68.2853748
711,1.3150731999999999e-06,-66.0538217
712,1.3150944e-06,-68.8352636
713,1.3151156e-06,-64.646814
714,1.3151368e-06,-66.172678
715,1.315158e-06,-65.0095299
716,1.3151792e-06,-65.7806995
717,1.3152003999999999e-06,-64.3753359
718,1.3152216e-06,-64.7104813
719,1.3152428e-06,-64.263096
720,1.315264e-06,-64.8094138
721,1.3152852e-06,-65.6321417
722,1.3153064e-06,-64.241481
723,1.3153275999999999e-06,-64.1735521
724,1.3153488e-06,-68.0332474
725,1.31537e-06,-65.1813385
726,1.3153912e-06,-63.3978537
727,1.3154124e-06,-62.2113816
728,1.3154336e-06,-59.9779054
729,1.3154547999999999e-06,-56.3615107
730,1.315476e-06,-52.9768275
731,1.3154972e-06,-47.9761933
732,1.3155184e-06,-44.4831119
733,1.3155396e-06,-41.3482788
734,1.3155608e-06,-40.4650214
735,1.3155819999999999e-06,-42.0366898
736,1.3156032e-06,-45.4666745
737,1.3156244e-06,-49.8710974
738,1.3156456e-06,-54.070703
739,1.3156668e-06,-57.081003
740,1.315688e-06,-60.178163
741,1.3157091999999999e-06,-61.0795939
742,1.3157304e-06,-62.4501484
743,1.3157516e-06,-62.8593836
744,1.3157728e-06,-63.1722719
745,1.315794e-06,-67.3072597
746,1.3158152e-06,-65.2466848
747,1.3158363999999999e-06,-64.8729571
748,1.3158576e-06,-67.2515586
749,1.3158788e-06,-69.3981838
750,1.3159e-06,-66.4287025
751,1.3159212e-06,-66.2636065
752,1.3159424e-06,-66.1136129
753,1.3159635999999999e-06,-66.690992
754,1.3159848e-06,-67.3778487
755,1.316006e-06,-66.7905843
756,1.3160272e-06,-68.8445557
757,1.3160484e-06,-66.3856981
758,1.3160696e-06,-67.2088709
759,1.3160908e-06,-69.3965444
760,1.3161119999999999e-06,-68.4958368
761,1.3161332e-06,-67.690675
762,1.3161544e-06,-68.136925
763,1.3161756e-06,-69.257825
764,1.3161968e-06,-69.3950877
765,1.316218e-06,-64.4595912
766,1.3162391999999999e-06,-67.7668363
767,1.3162604e-06,-67.5861963
768,1.3162816e-06,-66.4626737
769,1.3163028e-06,-64.6754594
770,1.316324e-06,-63.9542252
771,1.3163452e-06,-61.3467354
772,1.3163663999999999e-06,-62.0863142
773,1.3163876e-06,-59.2851812
774,1.3164088e-06,-56.7100614
775,1.31643e-06,-53.1926162
